host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
63009560,2016-03-14,"New York, New York, United States",within a few hours,1.0,0.89,t,1.0,t,f
63227531,2016-03-16,US,within an hour,1.0,0.96,t,2.0,t,f
63270318,2016-03-16,"Miami, Florida, United States",within a day,0.6,0.71,f,1.0,t,t
63272360,2016-03-16,"New York, New York, United States",within an hour,1.0,0.76,t,7.0,t,t
63338955,2016-03-17,"London, England, United Kingdom",within an hour,1.0,0.75,f,1.0,t,t
63403077,2016-03-17,"New York, New York, United States",within an hour,1.0,0.93,t,2.0,t,t
63506844,2016-03-18,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
63513695,2016-03-18,"New York, New York, United States",within an hour,0.8,0.9,f,0.0,t,t
63749946,2016-03-20,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
63755360,2016-03-20,"New York, New York, United States",within an hour,1.0,0.93,t,1.0,t,t
63804378,2016-03-20,US,a few days or more,0.0,1.0,f,0.0,t,t
63866600,2016-03-21,"New York, New York, United States",within an hour,1.0,1.0,t,0.0,t,t
63913582,2016-03-21,"New York, New York, United States",within an hour,1.0,0.83,f,3.0,t,t
63949298,2016-03-21,"Queens, New York, United States",within a few hours,1.0,0.64,f,0.0,t,f
64172780,2016-03-23,"Brooklyn, New York, United States",within an hour,1.0,0.75,f,2.0,t,f
64318524,2016-03-24,"New York, New York, United States",a few days or more,0.29,0.67,f,1.0,t,f
64358632,2016-03-24,"Brooklyn, New York, United States",within a few hours,1.0,0.75,f,0.0,t,f
64453478,2016-03-25,"New York, New York, United States",within an hour,1.0,0.86,t,1.0,t,t
64471880,2016-03-25,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
64480098,2016-03-26,"New York, New York, United States",within an hour,1.0,0.78,f,1.0,t,t
64484703,2016-03-26,"New York, New York, United States",within an hour,1.0,0.8,f,1.0,t,t
64539969,2016-03-26,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
64552259,2016-03-26,"New York, New York, United States",within a few hours,1.0,1.0,f,0.0,t,f
64561100,2016-03-26,"New York, New York, United States",within a day,1.0,1.0,t,1.0,t,t
64676041,2016-03-27,US,within an hour,1.0,0.92,t,1.0,t,t
64837317,2016-03-28,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
64887490,2016-03-29,"Hartford, Connecticut, United States",within an hour,1.0,1.0,f,3.0,t,t
64889149,2016-03-29,"Tokyo, Japan",within a few hours,1.0,0.91,t,13.0,t,t
65059624,2016-03-30,"New York, New York, United States",within an hour,1.0,0.96,f,2.0,t,t
65109990,2016-03-30,"New York, New York, United States",within a day,1.0,0.9,t,0.0,t,f
65133288,2016-03-30,"New York, New York, United States",within an hour,0.95,0.98,f,4.0,t,f
65209811,2016-03-31,US,a few days or more,0.09,0.2,f,0.0,t,t
65258815,2016-03-31,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,f
65276063,2016-03-31,"New York, New York, United States",within an hour,1.0,0.85,t,1.0,t,t
65388010,2016-04-01,"New York, New York, United States",within a day,0.73,0.75,f,8.0,t,t
65482154,2016-04-02,"New York, New York, United States",within an hour,1.0,0.83,f,1.0,t,f
65523874,2016-04-02,"New York, New York, United States",within an hour,1.0,0.57,t,1.0,t,t
65613634,2016-04-03,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
65671256,2016-04-03,US,within an hour,1.0,0.98,f,4.0,t,t
65690091,2016-04-04,"Queens, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
65747874,2016-04-04,"New York, New York, United States",within an hour,1.0,0.96,t,2.0,t,t
65809485,2016-04-04,"New York, New York, United States",within an hour,0.95,0.73,f,13.0,t,t
65968828,2016-04-05,"Brooklyn, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
65979492,2016-04-05,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
66099031,2016-04-06,"New York, New York, United States",within an hour,0.92,0.9,t,0.0,t,t
66125531,2016-04-06,"Zhongzheng District, Taipei City, Taiwan",within an hour,1.0,0.75,f,4.0,t,t
66194217,2016-04-07,"New Castle, Delaware, United States",within an hour,1.0,0.96,t,0.0,t,t
66266373,2016-04-07,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
66269338,2016-04-07,"Plainview, New York, United States",within a few hours,1.0,0.8,f,5.0,t,t
66326553,2016-04-08,"New York, New York, United States",within a day,0.81,0.92,f,2.0,t,f
66469868,2016-04-09,"New York, New York, United States",within a day,1.0,0.0,t,1.0,t,t
66501870,2016-04-09,"New York, New York, United States",within an hour,1.0,0.36,f,1.0,t,t
66566329,2016-04-10,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
66602200,2016-04-10,US,within a few hours,1.0,0.97,t,1.0,t,t
66640174,2016-04-10,US,within an hour,1.0,1.0,t,1.0,t,t
66658078,2016-04-10,"New York, New York, United States",within an hour,1.0,0.9,t,0.0,t,f
66810906,2016-04-11,"New York, New York, United States",a few days or more,0.29,0.44,f,1.0,t,f
66811488,2016-04-11,"New York, New York, United States",within an hour,1.0,0.94,f,1.0,t,t
66813379,2016-04-11,"Brooklyn, New York, United States",within a few hours,0.75,0.96,f,2.0,t,f
66837596,2016-04-12,"New York, New York, United States",within an hour,1.0,0.91,t,3.0,t,t
66919869,2016-04-12,"Brooklyn, New York, United States",within a day,0.9,0.73,f,1.0,t,t
66949758,2016-04-12,"New York, New York, United States",within an hour,1.0,0.7,t,2.0,t,t
66959637,2016-04-12,US,within a day,0.5,1.0,t,2.0,t,t
66987805,2016-04-13,"New York, New York, United States",within a day,0.6,0.25,f,0.0,t,t
66993395,2016-04-13,"New York, New York, United States",within an hour,1.0,0.82,f,3.0,t,t
67045498,2016-04-13,"Queens, New York, United States",within a few hours,1.0,0.94,t,2.0,t,f
67054959,2016-04-13,"New York, New York, United States",within a few hours,1.0,0.57,f,1.0,t,t
67069129,2016-04-13,"New York, New York, United States",within an hour,0.89,0.89,f,2.0,t,t
67122613,2016-04-13,"New York, New York, United States",within an hour,1.0,0.98,f,2.0,t,t
67191518,2016-04-14,"New York, New York, United States",a few days or more,0.0,0.08,f,1.0,t,t
67213712,2016-04-14,"New York, New York, United States",within an hour,1.0,0.94,t,2.0,t,t
67252331,2016-04-14,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
67274316,2016-04-15,"New York, New York, United States",within a few hours,1.0,0.86,t,1.0,t,t
67345821,2016-04-15,"South Orange, New Jersey, United States",within an hour,1.0,1.0,t,2.0,t,t
67373899,2016-04-15,"Brooklyn, New York, United States",within an hour,1.0,0.94,t,1.0,t,t
67395042,2016-04-15,"New York, New York, United States",within a day,0.61,0.71,f,1.0,t,f
67480949,2016-04-16,"New York, New York, United States",within a few hours,0.69,0.86,f,2.0,t,t
67587078,2016-04-17,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,f
67649769,2016-04-17,"New York, New York, United States",a few days or more,0.33,1.0,f,0.0,t,t
67730849,2016-04-18,"New York, New York, United States",within an hour,1.0,0.89,f,0.0,t,t
67929133,2016-04-19,"New York, New York, United States",within a day,0.6,0.67,f,3.0,t,t
67931689,2016-04-19,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
67974923,2016-04-19,"New York, New York, United States",within a day,0.5,1.0,f,1.0,t,t
67987135,2016-04-19,"New York, New York, United States",within an hour,1.0,0.99,f,0.0,t,t
68080601,2016-04-20,"New York, New York, United States",within a few hours,1.0,1.0,f,0.0,t,t
68094795,2016-04-20,"New York, New York, United States",within a day,1.0,0.99,t,2.0,t,t
68139551,2016-04-20,"New York, New York, United States",within a few hours,1.0,0.75,f,2.0,t,f
68145886,2016-04-20,"New York, New York, United States",within an hour,1.0,0.88,t,2.0,t,t
68225611,2016-04-21,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
68252461,2016-04-21,"New York, New York, United States",within a day,1.0,0.83,f,1.0,t,f
68271069,2016-04-21,"New York, New York, United States",within an hour,1.0,0.46,t,1.0,t,t
68309691,2016-04-21,"Queens, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
68335750,2016-04-22,"New York, New York, United States",within an hour,1.0,1.0,f,7.0,t,t
68337710,2016-04-22,US,within a day,1.0,0.75,f,2.0,t,f
68421703,2016-04-22,"Buffalo, New York, United States",within an hour,1.0,0.77,f,1.0,t,t
68554866,2016-04-23,"New York, New York, United States",within a day,1.0,0.89,t,1.0,t,t
68762417,2016-04-24,"New York, New York, United States",within an hour,1.0,0.95,f,2.0,t,t
68787921,2016-04-25,"New York, New York, United States",within an hour,1.0,0.8,f,4.0,t,t
68909853,2016-04-25,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
69074662,2016-04-26,"New York, New York, United States",within an hour,0.88,0.75,f,1.0,t,t
69209117,2016-04-27,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
69269813,2016-04-27,"New York, New York, United States",within an hour,0.9,0.98,t,6.0,t,t
69286284,2016-04-27,"New York, New York, United States",within an hour,1.0,0.85,f,1.0,t,t
69355658,2016-04-28,"New York, New York, United States",within a day,1.0,1.0,f,2.0,t,t
69366752,2016-04-28,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
69398683,2016-04-28,"New York, New York, United States",within a day,0.78,1.0,f,1.0,t,t
69476664,2016-04-29,"New York, New York, United States",within an hour,1.0,0.97,f,1.0,t,t
69545272,2016-04-29,"New York, New York, United States",within an hour,1.0,0.8,t,2.0,t,f
69765146,2016-05-01,"New York, New York, United States",a few days or more,0.0,0.0,f,0.0,t,t
69794747,2016-05-01,"New York, New York, United States",within an hour,1.0,0.91,t,2.0,t,f
69852641,2016-05-01,"New York, New York, United States",within an hour,1.0,0.58,t,6.0,t,t
69992824,2016-05-02,"Brooklyn, New York, United States",within a day,1.0,0.0,f,1.0,t,f
70007560,2016-05-02,"New York, New York, United States",within an hour,1.0,0.88,t,2.0,t,f
70154608,2016-05-03,"New York, New York, United States",within an hour,1.0,0.8,t,2.0,t,t
70164346,2016-05-03,United States,within an hour,1.0,1.0,f,6.0,t,t
70307900,2016-05-04,"New York, New York, United States",within a few hours,1.0,0.97,f,1.0,t,t
70319786,2016-05-04,"New York, New York, United States",within a few hours,0.9,0.92,f,0.0,t,f
70506007,2016-05-05,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
70773274,2016-05-07,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,f
70774951,2016-05-07,"Queens, New York, United States",within a few hours,0.86,0.91,f,3.0,t,t
70786342,2016-05-07,"New York, New York, United States",within an hour,1.0,0.68,f,1.0,t,t
70804640,2016-05-07,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
70921283,2016-05-08,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
71009894,2016-05-08,"New York, New York, United States",within an hour,0.94,0.93,t,0.0,t,f
71021153,2016-05-08,"New York, New York, United States",within an hour,1.0,1.0,f,0.0,t,f
71082276,2016-05-09,"Queens, New York, United States",within an hour,1.0,0.85,t,2.0,t,t
71097702,2016-05-09,"Brooklyn, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
71146310,2016-05-09,"New York, New York, United States",within a day,0.56,1.0,f,1.0,t,f
71152071,2016-05-09,US,within an hour,1.0,0.68,t,0.0,t,t
71176935,2016-05-09,"New York, New York, United States",within a few hours,1.0,0.89,t,2.0,t,t
71276635,2016-05-10,"Tewksbury, New Jersey, United States",within a few hours,0.84,0.88,f,13.0,t,t
71289710,2016-05-10,"New York, New York, United States",within an hour,1.0,0.83,t,2.0,t,t
71312760,2016-05-10,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
71366283,2016-05-10,"Brooklyn, New York, United States",within a day,0.71,0.92,f,0.0,t,t
71375344,2016-05-10,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
71635685,2016-05-12,US,within a day,1.0,0.2,t,1.0,t,f
71663192,2016-05-12,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
71838636,2016-05-13,"New York, New York, United States",within an hour,0.93,1.0,t,1.0,t,t
71853402,2016-05-13,"New York, New York, United States",within a few hours,1.0,0.83,t,2.0,t,t
71864149,2016-05-13,"New York, New York, United States",within a day,1.0,0.93,f,2.0,t,t
72001588,2016-05-14,"Staten Island, New York, United States",within an hour,1.0,0.95,t,1.0,t,t
72019599,2016-05-14,"New York, New York, United States",within an hour,0.9,0.5,f,2.0,t,f
72313021,2016-05-16,"New York, New York, United States",within a day,0.8,0.86,f,2.0,t,t
72466752,2016-05-17,"Brooklyn, New York, United States",within an hour,1.0,0.83,f,1.0,t,f
72591141,2016-05-17,US,within an hour,1.0,0.92,t,1.0,t,t
72614493,2016-05-18,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,f
72687291,2016-05-18,"Fayetteville, Georgia, United States",within an hour,1.0,0.89,f,3.0,t,t
72746827,2016-05-18,"New York, New York, United States",within an hour,1.0,0.73,t,5.0,t,t
72923241,2016-05-19,"New York, New York, United States",within an hour,1.0,0.97,t,1.0,t,t
72967204,2016-05-20,"New York, New York, United States",within an hour,1.0,0.83,t,1.0,t,t
73109774,2016-05-20,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
73122401,2016-05-21,"Dallas, Texas, United States",within a day,1.0,0.58,f,0.0,t,t
73126926,2016-05-21,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
73359383,2016-05-22,"Saint Petersburg, Florida, United States",within a day,0.75,0.85,f,0.0,t,t
73428135,2016-05-22,"New York, New York, United States",within an hour,0.7,1.0,f,1.0,t,t
73435830,2016-05-22,US,within a day,1.0,1.0,f,0.0,t,f
73456844,2016-05-23,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
73493521,2016-05-23,"New York, New York, United States",within a day,0.5,0.71,f,1.0,t,t
73496118,2016-05-23,"New York, New York, United States",within a few hours,1.0,0.98,f,17.0,t,t
73498715,2016-05-23,"Brooklyn, New York, United States",within a day,1.0,0.4,t,1.0,t,t
73524680,2016-05-23,"Brooklyn, New York, United States",within a day,1.0,0.0,t,1.0,t,t
73564528,2016-05-23,"Queens, New York, United States",within an hour,1.0,0.75,f,0.0,t,f
73592174,2016-05-23,"New York, New York, United States",within a few hours,1.0,0.25,f,1.0,t,t
73630116,2016-05-23,"New York, New York, United States",within a day,1.0,0.25,t,1.0,t,t
73645458,2016-05-23,"Guayaquil, Guayas, Ecuador",within an hour,0.86,0.8,f,1.0,t,f
73670512,2016-05-24,"Valley Stream, New York, United States",within an hour,1.0,0.93,f,1.0,t,t
73676875,2016-05-24,"New York, New York, United States",within an hour,1.0,0.93,t,1.0,t,t
73717067,2016-05-24,US,within an hour,1.0,1.0,f,2.0,t,t
73730028,2016-05-24,"London, Ontario, Canada",a few days or more,0.0,0.67,f,0.0,t,t
73850433,2016-05-24,"New York, New York, United States",within a day,0.5,0.54,f,1.0,t,t
73866735,2016-05-24,"Brooklyn, New York, United States",within an hour,1.0,0.87,t,1.0,t,t
73944266,2016-05-25,"Queens, New York, United States",within an hour,1.0,0.97,f,5.0,t,f
74024064,2016-05-25,"New York, New York, United States",within an hour,0.97,0.96,f,1.0,t,t
74160727,2016-05-26,"New York, New York, United States",within an hour,1.0,0.5,f,2.0,t,t
74178500,2016-05-26,"New York, New York, United States",within an hour,1.0,0.83,f,0.0,t,f
74180901,2016-05-26,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
74250362,2016-05-27,"New York, New York, United States",within an hour,1.0,0.99,f,1.0,t,t
74282739,2016-05-27,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
74331597,2016-05-27,"New York, New York, United States",within an hour,1.0,0.55,f,5.0,t,f
74410137,2016-05-28,"New York, New York, United States",within a day,1.0,0.75,f,2.0,t,t
74468846,2016-05-28,"Brooklyn, New York, United States",within an hour,1.0,0.94,t,2.0,t,t
74514078,2016-05-28,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,f
74541079,2016-05-29,"New York, New York, United States",within an hour,1.0,1.0,f,5.0,t,t
74633496,2016-05-29,US,within an hour,1.0,0.92,f,6.0,t,f
74643411,2016-05-29,"New York, New York, United States",within an hour,1.0,0.5,f,1.0,t,t
74697676,2016-05-29,United States,within a few hours,1.0,0.8,t,1.0,t,t
74727409,2016-05-30,"The Bronx, New York, United States",within a few hours,1.0,0.82,f,3.0,t,t
74906838,2016-05-30,"New York, New York, United States",within a few hours,0.8,0.67,t,2.0,t,t
74937144,2016-05-31,"Queens, New York, United States",within an hour,0.9,0.93,f,1.0,t,t
75029289,2016-05-31,US,within an hour,1.0,1.0,f,5.0,t,t
75034279,2016-05-31,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,f
75218527,2016-06-01,"Brooklyn, New York, United States",within an hour,1.0,0.75,f,1.0,t,t
75234771,2016-06-01,US,within an hour,1.0,0.98,t,1.0,t,f
75248463,2016-06-01,"New York, New York, United States",within a day,1.0,1.0,f,4.0,t,f
75268330,2016-06-01,"New York, New York, United States",within an hour,1.0,0.97,t,1.0,t,f
75279920,2016-06-01,US,within a day,1.0,0.94,t,1.0,t,t
75395247,2016-06-02,"New York, New York, United States",within a day,0.8,1.0,f,0.0,t,t
75478154,2016-06-02,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,f
75547780,2016-06-03,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
75641325,2016-06-03,"Brooklyn, New York, United States",within an hour,1.0,0.96,t,2.0,t,f
75730551,2016-06-04,"New York, New York, United States",within an hour,1.0,0.98,t,1.0,t,t
